date,PRECTOTCORR,T2M_MAX,T2M_MIN,T2M,RH2M,WS10M,year,month,dtr
2023-07-09,1.59,32.65,22.96,27.64,72.24,1.86,2023,7,9.689999999999998
2023-07-10,1.17,33.15,23.77,28.67,72.04,1.22,2023,7,9.379999999999999
2023-07-11,0.0,34.84,24.65,30.04,65.75,1.94,2023,7,10.190000000000005
2023-07-12,0.02,34.92,24.25,30.44,67.62,2.16,2023,7,10.670000000000002
2023-07-13,3.35,35.9,25.95,30.9,72.52,2.23,2023,7,9.95
2023-07-14,1.96,33.15,26.35,29.73,75.57,2.2,2023,7,6.799999999999997
2023-07-15,35.14,29.2,25.22,27.26,85.42,1.74,2023,7,3.9800000000000004
2023-07-16,16.16,33.21,25.9,29.74,73.3,1.14,2023,7,7.310000000000002
2023-07-17,3.92,34.5,25.53,30.19,74.32,1.36,2023,7,8.969999999999999
2023-07-18,8.41,33.72,25.84,29.82,79.89,2.03,2023,7,7.879999999999999
2023-07-19,84.69,27.85,25.59,26.91,94.7,3.25,2023,7,2.2600000000000016
2023-07-20,7.72,31.27,25.21,28.36,83.11,2.59,2023,7,6.059999999999999
2023-07-21,2.26,31.01,25.82,27.92,87.01,3.4,2023,7,5.190000000000001
2023-07-22,37.44,31.33,25.19,27.69,88.79,4.41,2023,7,6.139999999999997
2023-07-23,11.37,31.34,24.35,28.18,79.31,2.19,2023,7,6.989999999999998
2023-07-24,33.69,31.75,24.79,28.86,76.98,1.53,2023,7,6.960000000000001
2023-07-25,10.47,32.47,26.12,29.27,76.89,1.63,2023,7,6.349999999999998
2023-07-26,5.72,32.17,25.16,28.6,82.42,2.18,2023,7,7.010000000000002
2023-07-27,21.97,31.4,24.77,27.99,85.02,2.48,2023,7,6.629999999999999
2023-07-28,21.33,31.1,24.6,27.84,83.12,2.15,2023,7,6.5
2023-07-29,21.75,31.1,24.63,27.79,84.25,1.85,2023,7,6.470000000000002
2023-07-30,0.05,32.24,24.31,28.5,78.86,1.71,2023,7,7.930000000000003
2023-07-31,5.87,32.32,25.54,29.04,74.74,1.52,2023,7,6.780000000000001
2023-08-01,2.25,33.31,25.04,29.39,75.02,1.64,2023,8,8.270000000000003
2023-08-02,3.43,33.61,25.53,30.17,76.38,1.89,2023,8,8.079999999999998
2023-08-03,10.78,32.88,26.1,29.63,79.87,2.12,2023,8,6.780000000000001
2023-08-04,10.47,33.26,26.12,29.84,79.2,2.1,2023,8,7.139999999999997
2023-08-05,13.78,32.85,25.84,29.61,79.7,2.05,2023,8,7.010000000000002
2023-08-06,17.0,33.09,27.22,30.13,73.61,1.64,2023,8,5.8700000000000045
2023-08-07,9.03,32.17,25.14,29.03,78.14,1.62,2023,8,7.030000000000001
2023-08-08,1.27,33.31,25.84,30.04,69.06,1.89,2023,8,7.470000000000002
2023-08-09,0.73,33.07,25.89,30.2,73.77,1.55,2023,8,7.18
2023-08-10,0.4,33.35,26.19,29.8,79.02,1.67,2023,8,7.16
2023-08-11,7.5,30.85,25.21,27.56,83.34,1.39,2023,8,5.640000000000001
2023-08-12,0.01,33.71,25.27,29.74,74.15,1.72,2023,8,8.440000000000001
2023-08-13,0.08,33.65,25.91,29.98,74.62,2.05,2023,8,7.739999999999998
2023-08-14,12.08,32.62,25.67,29.13,82.02,2.8,2023,8,6.949999999999996
2023-08-15,23.61,31.7,24.55,28.32,80.77,2.44,2023,8,7.149999999999999
2023-08-16,1.27,31.66,24.91,28.91,76.38,1.59,2023,8,6.75
2023-08-17,8.05,31.91,26.2,29.0,78.15,1.54,2023,8,5.710000000000001
2023-08-18,1.89,32.94,25.38,29.54,76.15,1.51,2023,8,7.559999999999999
2023-08-19,0.05,33.77,25.49,29.99,74.15,1.22,2023,8,8.280000000000005
2023-08-20,0.01,33.29,25.8,29.88,71.56,1.23,2023,8,7.489999999999998
2023-08-21,0.0,33.44,25.59,29.58,76.09,1.87,2023,8,7.849999999999998
2023-08-22,0.0,33.87,26.51,30.44,76.3,2.2,2023,8,7.359999999999996
2023-08-23,4.66,34.47,26.91,30.82,74.55,1.71,2023,8,7.559999999999999
2023-08-24,12.86,31.87,25.63,28.72,78.55,1.98,2023,8,6.240000000000002
2023-08-25,10.82,32.33,24.68,28.51,72.59,1.75,2023,8,7.649999999999999
2023-08-26,2.38,30.97,23.43,27.53,73.73,1.52,2023,8,7.539999999999999
2023-08-27,2.6,31.09,23.81,27.66,72.46,1.8,2023,8,7.280000000000001
2023-08-28,3.66,31.43,24.88,28.01,71.26,1.23,2023,8,6.550000000000001
2023-08-29,0.14,31.23,23.85,27.43,77.46,1.74,2023,8,7.379999999999999
2023-08-30,0.0,31.97,23.6,27.89,73.91,1.98,2023,8,8.369999999999997
2023-08-31,0.0,32.62,23.99,28.54,73.47,1.75,2023,8,8.629999999999999
2023-09-01,0.0,32.92,24.92,29.04,73.12,1.53,2023,9,8.0
2023-09-02,1.2,32.94,25.21,28.95,72.34,1.64,2023,9,7.729999999999997
2023-09-03,0.01,31.89,23.78,27.94,72.52,1.6,2023,9,8.11
2023-09-04,0.47,32.58,23.92,28.27,73.94,1.85,2023,9,8.659999999999997
2023-09-05,13.4,29.02,23.47,26.07,82.46,2.23,2023,9,5.550000000000001
2023-09-06,0.0,32.0,23.28,27.41,74.93,1.95,2023,9,8.719999999999999
2023-09-07,0.0,32.29,24.04,27.85,73.57,2.15,2023,9,8.25
2023-09-08,1.52,32.51,23.19,27.8,73.35,2.0,2023,9,9.319999999999997
2023-09-09,15.41,32.09,23.84,27.88,77.48,2.13,2023,9,8.250000000000004
2023-09-10,1.95,31.94,23.36,27.77,76.1,2.15,2023,9,8.580000000000002
2023-09-11,0.62,31.99,23.83,28.01,77.82,2.26,2023,9,8.16
2023-09-12,0.04,32.26,25.02,28.32,77.01,1.91,2023,9,7.239999999999998
2023-09-13,0.04,33.13,24.19,28.62,76.46,1.77,2023,9,8.940000000000001
2023-09-14,4.09,33.5,25.94,29.54,73.14,1.46,2023,9,7.559999999999999
2023-09-15,7.09,33.45,25.19,29.18,75.58,1.74,2023,9,8.260000000000002
2023-09-16,38.14,31.29,24.52,27.72,80.32,1.64,2023,9,6.77
2023-09-17,8.71,31.27,24.3,27.43,81.99,1.57,2023,9,6.969999999999999
2023-09-18,1.06,30.17,23.58,26.63,81.82,1.87,2023,9,6.590000000000003
2023-09-19,0.07,30.49,23.12,26.83,77.56,1.48,2023,9,7.369999999999997
2023-09-20,0.02,31.1,23.17,26.99,77.74,1.21,2023,9,7.93
2023-09-21,2.11,30.94,23.29,26.96,78.47,1.62,2023,9,7.650000000000002
2023-09-22,7.35,30.24,23.46,26.68,80.6,1.99,2023,9,6.779999999999998
2023-09-23,21.79,29.91,23.44,26.46,82.22,2.28,2023,9,6.469999999999999
2023-09-24,5.07,28.79,22.4,25.55,80.09,1.62,2023,9,6.390000000000001
2023-09-25,13.88,27.62,20.42,23.85,80.62,1.85,2023,9,7.199999999999999
2023-09-26,0.0,29.69,18.77,24.18,64.81,2.01,2023,9,10.920000000000002
2023-09-27,0.0,29.97,19.65,24.5,62.01,2.22,2023,9,10.32
2023-09-28,0.0,30.37,19.86,24.78,60.27,1.78,2023,9,10.510000000000002
2023-09-29,0.91,29.24,19.01,23.73,63.87,1.96,2023,9,10.229999999999997
2023-09-30,0.02,28.22,16.83,22.51,63.48,2.59,2023,9,11.39
2023-10-01,0.0,30.72,18.79,24.36,48.5,1.74,2023,10,11.93
2023-10-02,0.01,29.09,19.44,23.81,53.93,1.54,2023,10,9.649999999999999
2023-10-03,0.02,28.98,18.85,23.51,56.53,2.15,2023,10,10.129999999999999
2023-10-04,0.0,30.36,17.28,23.73,55.43,2.32,2023,10,13.079999999999998
2023-10-05,0.0,31.37,18.69,24.76,48.59,2.49,2023,10,12.68
2023-10-06,0.0,30.97,18.65,24.57,49.68,2.03,2023,10,12.32
2023-10-07,0.0,31.07,19.72,24.9,55.97,1.89,2023,10,11.350000000000001
2023-10-08,0.0,30.13,20.99,25.34,62.55,2.27,2023,10,9.14
2023-10-09,6.95,29.26,20.67,24.6,72.84,1.94,2023,10,8.59
2023-10-10,3.06,27.51,17.91,22.54,74.03,2.24,2023,10,9.600000000000001
2023-10-11,0.0,28.8,16.33,22.47,61.03,2.85,2023,10,12.470000000000002
2023-10-12,0.0,29.39,18.32,23.08,56.89,2.13,2023,10,11.07
2023-10-13,0.14,28.35,17.99,22.42,66.49,2.39,2023,10,10.360000000000003
2023-10-14,10.95,26.99,18.26,22.29,71.53,1.44,2023,10,8.729999999999997
2023-10-15,4.64,25.89,17.4,21.27,67.98,2.15,2023,10,8.490000000000002
2023-10-16,17.91,20.75,16.6,18.49,83.85,1.82,2023,10,4.149999999999999
2023-10-17,10.58,21.57,13.68,17.84,85.42,2.23,2023,10,7.890000000000001
2023-10-18,0.0,24.03,12.63,17.69,66.5,2.56,2023,10,11.4
2023-10-19,0.0,25.01,13.77,19.21,59.09,1.99,2023,10,11.240000000000002
2023-10-20,0.0,25.34,15.15,20.02,61.07,1.47,2023,10,10.19
2023-10-21,0.0,25.94,16.17,20.43,66.95,1.96,2023,10,9.77
2023-10-22,4.78,23.56,15.32,19.32,76.88,1.71,2023,10,8.239999999999998
2023-10-23,0.0,25.21,14.15,19.28,67.67,2.13,2023,10,11.06
2023-10-24,0.01,25.88,14.46,20.21,62.51,1.69,2023,10,11.419999999999998
2023-10-25,0.05,26.95,14.93,20.38,59.85,2.53,2023,10,12.02
2023-10-26,0.0,27.72,15.45,20.87,57.61,2.5,2023,10,12.27
2023-10-27,0.0,26.44,16.21,20.99,60.45,2.24,2023,10,10.23
2023-10-28,0.0,27.08,16.71,21.38,61.73,2.22,2023,10,10.369999999999997
2023-10-29,0.0,27.28,16.25,21.19,64.57,1.85,2023,10,11.030000000000001
2023-10-30,0.0,26.56,16.91,20.9,68.6,1.61,2023,10,9.649999999999999
2023-10-31,0.0,26.4,16.56,21.15,66.86,1.45,2023,10,9.84
2023-11-01,0.26,25.3,16.99,20.41,72.57,1.71,2023,11,8.310000000000002
2023-11-02,1.43,25.22,16.41,20.32,69.36,1.54,2023,11,8.809999999999999
2023-11-03,0.0,25.95,14.35,19.55,62.65,2.46,2023,11,11.6
2023-11-04,0.0,26.2,13.93,19.41,58.51,2.09,2023,11,12.27
2023-11-05,0.0,25.95,14.06,19.21,56.62,2.45,2023,11,11.889999999999999
2023-11-06,0.0,25.83,15.09,19.8,59.8,1.49,2023,11,10.739999999999998
2023-11-07,0.0,24.47,16.22,19.05,72.8,2.08,2023,11,8.25
2023-11-08,0.0,24.65,16.42,19.92,67.9,1.71,2023,11,8.229999999999997
2023-11-09,12.06,24.81,16.23,19.71,63.28,1.5,2023,11,8.579999999999998
2023-11-10,46.52,21.82,11.69,16.59,79.65,1.72,2023,11,10.13
2023-11-11,0.09,21.37,10.89,15.24,64.76,2.44,2023,11,10.48
2023-11-12,0.0,22.25,11.23,16.01,56.61,2.22,2023,11,11.02
2023-11-13,0.0,22.46,12.32,16.68,51.95,1.66,2023,11,10.14
2023-11-14,0.0,23.82,11.79,16.96,51.35,2.11,2023,11,12.030000000000001
2023-11-15,0.0,24.24,11.62,17.15,52.73,2.35,2023,11,12.62
2023-11-16,0.0,24.96,13.55,18.34,48.1,1.7,2023,11,11.41
2023-11-17,0.0,24.75,13.28,18.04,48.34,1.97,2023,11,11.47
2023-11-18,0.0,23.47,14.02,17.73,53.21,1.88,2023,11,9.45
2023-11-19,0.0,23.58,14.57,18.5,52.25,1.28,2023,11,9.009999999999998
2023-11-20,0.0,22.11,11.74,16.53,59.46,1.91,2023,11,10.37
2023-11-21,0.0,22.64,11.92,16.06,58.14,2.7,2023,11,10.72
2023-11-22,0.0,22.37,11.35,15.89,57.99,2.37,2023,11,11.020000000000001
2023-11-23,0.0,22.07,11.59,15.88,60.47,2.03,2023,11,10.48
2023-11-24,0.0,22.71,11.62,15.34,62.14,2.88,2023,11,11.090000000000002
2023-11-25,0.0,24.61,11.75,17.46,44.62,1.54,2023,11,12.86
2023-11-26,0.0,19.89,12.81,15.6,66.0,1.97,2023,11,7.08
2023-11-27,0.0,23.74,12.55,16.96,57.42,1.86,2023,11,11.189999999999998
2023-11-28,0.0,23.91,11.64,16.88,59.66,2.37,2023,11,12.27
2023-11-29,0.01,23.45,12.85,17.32,59.53,2.15,2023,11,10.6
2023-11-30,5.59,18.48,11.59,14.45,79.94,2.03,2023,11,6.890000000000001
2023-12-01,0.41,21.18,10.0,14.23,74.27,2.91,2023,12,11.18
2023-12-02,0.0,22.02,9.31,14.68,58.27,2.15,2023,12,12.709999999999999
2023-12-03,0.0,22.5,12.47,16.26,53.89,1.9,2023,12,10.03
2023-12-04,0.0,21.81,9.99,14.67,57.49,2.75,2023,12,11.819999999999999
2023-12-05,0.0,20.91,8.55,13.52,53.96,2.44,2023,12,12.36
2023-12-06,0.0,20.94,9.26,13.36,51.13,2.35,2023,12,11.680000000000001
2023-12-07,0.0,21.56,10.06,14.55,43.83,1.94,2023,12,11.499999999999998
2023-12-08,0.0,19.74,9.5,14.06,45.13,1.77,2023,12,10.239999999999998
2023-12-09,0.0,20.63,10.1,13.82,50.72,2.28,2023,12,10.53
2023-12-10,0.0,21.13,7.61,12.54,54.85,3.43,2023,12,13.52
2023-12-11,0.0,20.03,7.67,12.85,44.26,2.05,2023,12,12.360000000000001
2023-12-12,0.0,18.63,7.85,12.12,51.7,1.79,2023,12,10.78
2023-12-13,0.0,18.63,7.76,11.88,50.4,1.69,2023,12,10.87
2023-12-14,0.0,18.93,8.26,12.38,49.47,2.01,2023,12,10.67
2023-12-15,0.0,19.48,8.09,12.76,50.97,2.24,2023,12,11.39
2023-12-16,0.49,16.67,6.89,11.1,59.2,1.86,2023,12,9.780000000000001
2023-12-17,0.02,18.53,6.71,10.51,63.47,2.66,2023,12,11.82
2023-12-18,0.0,20.18,6.75,11.19,53.71,3.04,2023,12,13.43
2023-12-19,0.0,21.25,7.89,12.32,43.63,2.67,2023,12,13.36
2023-12-20,0.0,21.59,9.44,13.34,42.39,2.76,2023,12,12.15
2023-12-21,0.0,21.93,10.01,14.77,37.07,2.38,2023,12,11.92
2023-12-22,0.0,22.16,10.15,14.78,41.86,2.08,2023,12,12.01
2023-12-23,0.47,22.35,9.66,14.95,45.37,1.74,2023,12,12.690000000000001
2023-12-24,0.82,22.33,9.86,13.67,55.3,2.61,2023,12,12.469999999999999
2023-12-25,0.0,23.48,9.87,15.22,53.37,2.55,2023,12,13.610000000000001
2023-12-26,0.0,22.59,11.55,15.59,47.99,1.97,2023,12,11.04
2023-12-27,0.0,21.43,10.13,14.12,49.48,2.22,2023,12,11.299999999999999
2023-12-28,0.0,22.68,8.44,13.63,52.6,3.23,2023,12,14.24
2023-12-29,0.0,19.74,7.64,12.99,58.01,2.03,2023,12,12.099999999999998
2023-12-30,0.0,17.26,9.11,12.93,56.34,1.37,2023,12,8.150000000000002
2023-12-31,0.0,20.39,8.44,13.12,51.24,1.78,2023,12,11.950000000000001
2024-01-01,0.0,19.23,8.68,12.11,53.84,1.99,2024,1,10.55
2024-01-02,0.0,17.58,8.16,11.69,53.72,1.4,2024,1,9.419999999999998
2024-01-03,0.0,17.9,7.47,11.25,56.06,2.03,2024,1,10.43
2024-01-04,0.0,19.22,6.12,12.35,48.72,1.66,2024,1,13.099999999999998
2024-01-05,0.0,17.98,8.62,12.14,48.64,1.27,2024,1,9.360000000000001
2024-01-06,0.0,18.42,7.59,11.84,47.37,1.48,2024,1,10.830000000000002
2024-01-07,0.0,19.39,8.0,12.05,51.51,1.53,2024,1,11.39
2024-01-08,0.0,18.01,7.61,11.39,58.59,1.89,2024,1,10.400000000000002
2024-01-09,0.0,19.36,8.21,12.89,51.79,1.23,2024,1,11.149999999999999
2024-01-10,0.0,17.92,6.49,11.14,53.61,2.01,2024,1,11.430000000000001
2024-01-11,0.0,19.54,6.31,11.77,46.52,1.97,2024,1,13.23
2024-01-12,0.0,17.97,6.74,11.79,51.37,2.19,2024,1,11.229999999999999
2024-01-13,0.0,20.49,9.01,13.77,41.54,1.41,2024,1,11.479999999999999
2024-01-14,0.0,20.28,7.92,12.94,41.04,1.58,2024,1,12.360000000000001
2024-01-15,0.0,19.58,6.48,12.43,41.69,1.84,2024,1,13.099999999999998
2024-01-16,0.0,18.45,6.33,11.11,48.44,2.06,2024,1,12.12
2024-01-17,0.0,19.06,6.54,11.83,46.29,1.66,2024,1,12.52
2024-01-18,0.0,18.93,7.92,12.24,47.73,1.62,2024,1,11.01
2024-01-19,0.0,18.38,8.44,12.17,49.86,1.88,2024,1,9.94
2024-01-20,0.0,17.94,7.11,11.14,53.52,1.96,2024,1,10.830000000000002
2024-01-21,0.0,19.2,5.77,10.97,52.6,2.41,2024,1,13.43
2024-01-22,0.0,17.75,6.67,11.45,45.2,1.48,2024,1,11.08
2024-01-23,0.0,18.17,5.95,10.65,48.27,1.87,2024,1,12.220000000000002
2024-01-24,0.0,16.78,5.89,10.36,48.85,1.95,2024,1,10.89
2024-01-25,0.02,16.74,7.03,10.88,48.91,1.6,2024,1,9.709999999999997
2024-01-26,0.07,18.29,5.55,11.04,60.48,2.31,2024,1,12.739999999999998
2024-01-27,0.0,19.9,7.18,12.14,59.36,2.88,2024,1,12.719999999999999
2024-01-28,2.35,20.33,9.27,12.62,69.33,3.01,2024,1,11.059999999999999
2024-01-29,0.74,17.95,9.15,12.8,65.82,3.06,2024,1,8.799999999999999
2024-01-30,8.52,19.12,8.28,12.71,69.7,2.12,2024,1,10.840000000000002
2024-01-31,20.55,15.54,9.89,11.95,83.21,3.19,2024,1,5.649999999999999
2024-02-01,5.02,14.1,4.07,10.21,69.24,1.93,2024,2,10.03
2024-02-02,0.0,16.27,1.02,7.71,52.84,3.34,2024,2,15.25
2024-02-03,3.17,13.71,4.91,8.85,67.27,2.74,2024,2,8.8
2024-02-04,2.79,13.87,4.34,8.69,77.67,2.69,2024,2,9.53
2024-02-05,0.02,15.46,3.95,9.07,57.14,1.68,2024,2,11.510000000000002
2024-02-06,0.34,16.35,4.61,9.58,50.81,2.05,2024,2,11.740000000000002
2024-02-07,0.0,16.87,3.97,9.01,50.95,3.18,2024,2,12.9
2024-02-08,0.0,21.04,1.33,10.05,43.08,4.15,2024,2,19.71
2024-02-09,0.0,21.73,4.3,12.41,36.75,2.38,2024,2,17.43
2024-02-10,0.0,21.72,4.93,12.33,43.83,2.99,2024,2,16.79
2024-02-11,0.0,22.23,6.11,13.62,40.4,2.45,2024,2,16.12
2024-02-12,0.0,21.19,7.38,13.49,44.26,2.15,2024,2,13.810000000000002
2024-02-13,0.0,22.99,10.16,15.44,40.17,1.68,2024,2,12.829999999999998
2024-02-14,0.0,22.94,7.74,13.8,44.18,3.37,2024,2,15.200000000000001
2024-02-15,0.0,23.4,8.32,15.21,35.99,2.19,2024,2,15.079999999999998
2024-02-16,0.0,24.33,9.33,15.5,39.71,2.14,2024,2,14.999999999999998
2024-02-17,0.0,23.72,10.0,16.7,39.62,2.06,2024,2,13.719999999999999
2024-02-18,6.21,17.08,10.34,13.12,61.92,4.84,2024,2,6.739999999999998
2024-02-19,32.73,15.73,8.75,11.78,81.98,6.68,2024,2,6.98
2024-02-20,3.03,18.83,6.31,11.79,64.47,3.07,2024,2,12.52
2024-02-21,0.14,18.54,4.31,10.64,56.49,3.11,2024,2,14.23
2024-02-22,0.16,17.56,3.4,9.64,54.07,3.14,2024,2,14.159999999999998
2024-02-23,0.0,18.94,4.84,10.76,48.32,3.07,2024,2,14.100000000000001
2024-02-24,0.01,18.75,7.29,12.12,42.03,2.14,2024,2,11.46
2024-02-25,0.01,19.24,6.94,12.6,50.91,2.12,2024,2,12.299999999999997
2024-02-26,0.1,19.07,7.57,11.86,54.52,2.7,2024,2,11.5
2024-02-27,0.0,19.44,6.42,12.7,55.46,2.23,2024,2,13.020000000000001
2024-02-28,0.0,21.92,8.02,13.84,58.69,3.18,2024,2,13.900000000000002
2024-02-29,0.0,20.33,9.35,13.93,56.62,2.21,2024,2,10.979999999999999
2024-03-01,14.32,14.99,9.39,12.04,78.72,5.32,2024,3,5.6
2024-03-02,40.15,15.79,8.32,12.64,90.11,6.87,2024,3,7.469999999999999
2024-03-03,2.41,15.4,5.84,10.0,68.37,4.59,2024,3,9.56
2024-03-04,0.04,16.6,3.16,9.3,56.93,2.31,2024,3,13.440000000000001
2024-03-05,0.0,18.33,3.45,10.36,55.49,2.86,2024,3,14.879999999999999
2024-03-06,0.0,17.71,6.19,11.86,50.67,1.74,2024,3,11.52
2024-03-07,0.01,19.15,5.55,12.46,54.09,2.29,2024,3,13.599999999999998
2024-03-08,0.0,20.85,7.76,13.43,57.55,2.87,2024,3,13.090000000000002
2024-03-09,0.0,23.51,7.51,14.81,54.92,3.56,2024,3,16.0
2024-03-10,0.0,24.03,10.75,17.62,45.65,2.11,2024,3,13.280000000000001
2024-03-11,0.0,22.02,11.83,16.29,56.84,2.47,2024,3,10.19
2024-03-12,0.0,24.49,10.54,17.54,53.63,2.22,2024,3,13.95
2024-03-13,34.1,19.61,10.24,14.9,69.74,2.12,2024,3,9.37
2024-03-14,0.02,20.99,8.46,13.91,69.63,2.62,2024,3,12.529999999999998
2024-03-15,0.0,22.78,7.68,14.67,54.98,3.67,2024,3,15.100000000000001
2024-03-16,0.0,24.4,10.98,16.97,45.22,2.49,2024,3,13.419999999999998
2024-03-17,0.0,24.82,10.03,16.9,53.38,3.35,2024,3,14.790000000000001
2024-03-18,0.0,26.08,12.35,18.96,49.71,2.67,2024,3,13.729999999999999
2024-03-19,0.0,26.51,12.55,18.91,55.77,2.99,2024,3,13.96
2024-03-20,0.0,28.8,13.03,20.71,52.2,2.51,2024,3,15.770000000000001
2024-03-21,4.52,26.21,14.84,19.59,60.07,3.0,2024,3,11.370000000000001
2024-03-22,0.96,25.19,14.69,19.31,67.02,2.52,2024,3,10.500000000000002
2024-03-23,0.0,27.9,13.27,20.02,59.52,3.25,2024,3,14.629999999999999
2024-03-24,0.0,27.62,15.31,20.39,56.15,3.29,2024,3,12.31
2024-03-25,0.0,27.63,14.46,20.66,57.79,3.2,2024,3,13.169999999999998
2024-03-26,0.0,30.53,14.77,21.93,57.53,3.46,2024,3,15.760000000000002
2024-03-27,4.09,27.94,17.64,21.74,63.44,2.54,2024,3,10.3
2024-03-28,0.29,25.86,17.03,20.69,72.91,2.0,2024,3,8.829999999999998
2024-03-29,8.94,27.86,17.35,22.1,63.88,1.86,2024,3,10.509999999999998
2024-03-30,31.37,25.09,15.47,20.23,70.78,1.98,2024,3,9.62
2024-03-31,0.08,24.33,13.06,17.73,72.32,2.6,2024,3,11.269999999999998
2024-04-01,0.0,25.72,11.83,18.59,57.82,2.91,2024,4,13.889999999999999
2024-04-02,0.0,27.32,12.6,19.77,51.44,2.87,2024,4,14.72
2024-04-03,2.7,26.88,14.39,20.67,53.15,2.49,2024,4,12.489999999999998
2024-04-04,0.03,27.88,13.45,20.32,52.66,2.83,2024,4,14.43
2024-04-05,0.0,27.9,14.23,20.33,50.3,3.62,2024,4,13.669999999999998
2024-04-06,0.0,29.09,13.25,20.95,46.61,3.07,2024,4,15.84
2024-04-07,0.0,30.82,14.75,22.31,44.88,2.7,2024,4,16.07
2024-04-08,0.0,31.36,14.59,22.78,42.01,3.07,2024,4,16.77
2024-04-09,0.0,32.39,15.09,23.76,40.82,2.81,2024,4,17.3
2024-04-10,0.15,32.96,18.06,24.76,43.3,2.74,2024,4,14.900000000000002
2024-04-11,3.16,31.51,17.23,23.89,49.93,3.04,2024,4,14.280000000000001
2024-04-12,1.17,32.27,16.95,24.53,50.95,2.67,2024,4,15.320000000000004
2024-04-13,3.53,26.73,17.26,20.66,68.79,2.95,2024,4,9.469999999999999
2024-04-14,6.02,24.43,16.03,19.87,75.28,3.26,2024,4,8.399999999999999
2024-04-15,29.29,25.56,17.11,20.46,80.85,3.05,2024,4,8.45
2024-04-16,2.54,26.57,15.6,20.41,74.15,2.71,2024,4,10.97
2024-04-17,0.0,29.57,14.51,22.02,53.09,2.6,2024,4,15.06
2024-04-18,14.56,28.97,16.91,22.51,53.4,2.06,2024,4,12.059999999999999
2024-04-19,18.24,29.18,17.35,22.45,63.82,3.48,2024,4,11.829999999999998
2024-04-20,1.21,27.21,16.79,21.52,66.48,2.03,2024,4,10.420000000000002
2024-04-21,0.24,28.93,16.03,22.23,60.8,2.42,2024,4,12.899999999999999
2024-04-22,1.22,28.65,16.6,22.3,61.06,2.36,2024,4,12.049999999999997
2024-04-23,3.11,29.95,16.4,23.75,52.52,2.12,2024,4,13.55
2024-04-24,0.0,30.25,16.97,23.5,56.2,2.71,2024,4,13.280000000000001
2024-04-25,0.0,32.03,17.76,24.8,56.5,2.99,2024,4,14.27
2024-04-26,2.1,28.18,17.95,22.19,68.82,2.97,2024,4,10.23
2024-04-27,12.34,23.0,16.69,19.67,76.23,2.24,2024,4,6.309999999999999
2024-04-28,9.55,25.93,16.66,20.84,71.34,3.17,2024,4,9.27
2024-04-29,17.45,25.71,14.8,20.55,69.53,3.13,2024,4,10.91
2024-04-30,0.25,23.55,11.99,17.81,67.46,4.05,2024,4,11.56
2024-05-01,0.0,27.13,11.59,19.67,58.17,3.12,2024,5,15.54
2024-05-02,0.0,30.2,14.77,22.36,50.89,2.99,2024,5,15.43
2024-05-03,0.06,30.33,16.94,22.84,53.54,2.63,2024,5,13.389999999999997
2024-05-04,0.36,31.11,16.27,22.96,62.39,3.37,2024,5,14.84
2024-05-05,0.0,31.87,17.46,24.41,58.4,3.99,2024,5,14.41
2024-05-06,0.0,34.88,18.87,26.57,52.33,2.72,2024,5,16.01
2024-05-07,0.0,36.42,20.05,28.03,45.82,2.94,2024,5,16.37
2024-05-08,0.0,37.85,20.45,28.98,43.87,2.84,2024,5,17.400000000000002
2024-05-09,0.01,37.43,20.8,29.0,47.42,3.06,2024,5,16.63
2024-05-10,13.74,36.06,22.17,28.48,56.54,2.8,2024,5,13.89
2024-05-11,1.92,33.69,23.89,28.2,59.96,1.6,2024,5,9.799999999999997
2024-05-12,7.04,30.63,19.72,25.23,59.94,4.43,2024,5,10.91
2024-05-13,0.0,32.47,17.52,25.0,48.64,3.38,2024,5,14.95
2024-05-14,0.0,34.81,17.68,26.55,46.73,3.5,2024,5,17.130000000000003
2024-05-15,0.0,38.03,21.11,29.85,42.57,2.06,2024,5,16.92
2024-05-16,0.0,38.3,23.22,30.45,45.0,2.9,2024,5,15.079999999999998
2024-05-17,0.0,39.31,24.34,31.11,44.19,3.01,2024,5,14.970000000000002
2024-05-18,0.0,38.07,23.21,30.5,46.22,3.84,2024,5,14.86
2024-05-19,0.12,37.97,24.63,30.84,44.82,3.22,2024,5,13.34
2024-05-20,0.0,39.84,23.16,31.25,42.05,3.05,2024,5,16.680000000000003
2024-05-21,0.0,38.51,23.09,30.38,39.23,3.5,2024,5,15.419999999999998
2024-05-22,0.0,41.4,23.49,31.96,38.34,2.85,2024,5,17.91
2024-05-23,0.0,41.21,23.44,31.98,36.6,2.9,2024,5,17.77
2024-05-24,0.08,40.22,24.48,31.87,38.53,3.08,2024,5,15.739999999999998
2024-05-25,1.6,39.33,23.65,31.36,41.31,4.08,2024,5,15.68
2024-05-26,0.0,40.38,23.42,31.4,34.49,3.62,2024,5,16.96
2024-05-27,0.0,41.95,23.53,32.31,30.74,3.63,2024,5,18.42
2024-05-28,0.0,41.64,23.64,32.29,28.83,2.98,2024,5,18.0
2024-05-29,0.0,40.96,23.27,32.07,29.14,2.46,2024,5,17.69
2024-05-30,0.0,41.51,23.91,32.43,24.89,3.41,2024,5,17.599999999999998
2024-05-31,0.0,41.99,24.71,33.05,22.08,2.36,2024,5,17.28
2024-06-01,0.07,42.23,23.91,32.71,23.14,3.11,2024,6,18.319999999999997
