date,precipitation_sum,temperature_2m_mean,temperature_2m_max,temperature_2m_min,relative_humidity_2m_mean,wind_speed_10m_mean
1992-03-25,4.79,16.01,19.56,12.74,76.54,5.54
1992-03-26,57.08,16.6,21.55,12.76,83.52,6.33
1992-03-27,0.0,16.57,22.8,12.24,70.89,2.33
1992-03-28,1.95,16.29,21.39,11.55,61.0,2.36
1992-03-29,0.35,15.5,21.83,10.24,69.83,2.07
1992-03-30,0.7,16.6,22.89,10.22,59.3,1.85
1992-03-31,0.0,16.59,23.96,9.27,59.41,3.23
1992-04-01,0.0,18.36,24.4,13.27,54.05,2.31
1992-04-02,0.0,19.83,25.93,14.68,50.8,2.31
1992-04-03,0.0,19.75,26.77,12.71,58.63,2.43
1992-04-04,0.06,19.66,26.36,14.53,59.98,2.73
1992-04-05,1.57,17.66,23.88,12.68,67.78,2.82
1992-04-06,5.64,18.17,23.78,13.63,68.06,2.72
1992-04-07,0.06,17.99,24.84,11.13,60.2,2.99
1992-04-08,0.19,19.73,26.33,13.1,53.91,2.01
1992-04-09,0.0,20.46,27.03,13.4,53.05,2.93
1992-04-10,0.03,19.03,25.02,14.39,55.12,3.68
1992-04-11,1.05,19.21,25.81,11.66,51.75,1.91
1992-04-12,0.28,19.83,26.6,12.44,52.93,2.22
1992-04-13,0.02,20.91,27.69,13.19,48.57,2.36
1992-04-14,0.02,22.15,30.19,14.08,52.89,1.89
1992-04-15,0.08,22.04,29.4,15.1,53.81,2.44
1992-04-16,0.33,22.63,31.04,15.03,53.08,2.93
1992-04-17,0.0,22.29,31.28,17.54,57.1,3.69
1992-04-18,1.82,23.29,31.9,15.68,52.0,2.85
1992-04-19,2.75,22.48,26.63,18.04,54.84,2.59
1992-04-20,0.78,23.58,31.08,16.31,54.71,2.97
1992-04-21,2.89,20.87,25.3,16.33,61.95,4.24
1992-04-22,0.64,21.34,27.25,15.16,54.28,1.4
1992-04-23,9.35,22.82,30.5,14.98,51.22,2.45
1992-04-24,0.09,23.77,31.92,16.33,48.46,2.76
1992-04-25,0.0,25.41,33.39,17.95,47.31,2.32
1992-04-26,0.0,25.81,33.9,18.14,47.18,2.98
1992-04-27,0.0,26.26,34.37,18.48,47.68,3.33
1992-04-28,0.0,26.39,35.36,20.15,46.48,3.24
1992-04-29,1.94,26.25,33.53,20.09,46.19,2.74
1992-04-30,1.26,26.36,33.06,19.71,48.69,2.38
1992-05-01,2.63,24.31,31.22,18.13,49.98,2.45
1992-05-02,0.76,24.93,33.09,17.24,46.2,2.7
1992-05-03,2.15,25.42,32.29,19.67,44.06,3.88
1992-05-04,7.03,24.22,31.14,16.82,52.01,3.6
1992-05-05,0.4,24.12,30.51,17.1,43.2,3.17
1992-05-06,6.2,23.53,31.4,16.45,49.44,2.87
1992-05-07,0.0,24.69,33.47,16.82,44.14,3.65
1992-05-08,0.0,25.38,33.31,16.61,39.46,2.86
1992-05-09,0.0,26.17,34.69,18.21,40.23,3.59
1992-05-10,0.68,27.19,35.67,18.65,43.27,3.54
1992-05-11,0.0,29.3,37.6,20.3,39.49,3.03
1992-05-12,0.0,30.42,39.43,21.95,39.23,3.2
1992-05-13,0.0,30.5,39.46,22.67,39.55,3.69
1992-05-14,0.0,29.92,38.18,23.05,40.17,3.06
1992-05-15,0.0,29.06,37.15,21.42,39.37,2.76
1992-05-16,2.4,24.45,29.77,19.65,52.35,3.24
1992-05-17,0.33,26.2,34.24,19.13,43.82,2.85
1992-05-18,4.53,26.78,33.7,19.21,41.0,2.62
1992-05-19,0.0,26.92,35.49,18.28,38.81,3.21
1992-05-20,0.0,27.25,35.16,18.88,38.06,3.03
1992-05-21,0.0,29.3,37.47,21.79,31.23,2.95
1992-05-22,0.0,29.88,38.87,19.96,30.55,3.34
1992-05-23,0.0,31.95,41.3,23.04,27.72,3.35
1992-05-24,0.0,31.95,41.31,23.12,26.46,3.51
1992-05-25,0.0,32.74,42.62,22.62,22.76,3.67
1992-05-26,3.71,31.0,37.55,23.73,24.47,3.46
1992-05-27,1.47,28.71,35.78,20.75,37.62,2.96
1992-05-28,8.55,26.07,34.46,19.99,50.56,3.51
1992-05-29,0.37,24.63,30.92,19.49,50.56,2.66
1992-05-30,0.02,26.33,34.37,18.67,40.65,2.41
1992-05-31,0.14,26.96,35.07,18.64,34.02,2.89
1992-06-01,0.24,28.64,37.07,19.8,28.64,3.11
1992-06-02,0.0,30.31,39.64,20.57,23.28,3.14
1992-06-03,0.0,29.85,38.41,21.25,24.99,3.32
1992-06-04,0.01,32.02,41.55,21.95,22.76,2.69
1992-06-05,0.08,33.68,42.26,24.24,21.76,2.59
1992-06-06,0.0,34.72,43.35,25.97,19.79,3.16
1992-06-07,0.0,34.45,43.01,25.63,19.57,3.34
1992-06-08,0.0,34.79,43.45,26.16,16.6,3.04
1992-06-09,0.02,33.92,41.96,26.12,16.51,2.25
1992-06-10,0.0,35.09,44.01,25.49,15.2,2.75
1992-06-11,0.03,34.82,42.74,26.08,14.33,3.04
1992-06-12,0.92,33.43,40.54,25.99,16.11,2.88
1992-06-13,1.21,33.87,41.76,24.54,18.15,3.04
1992-06-14,1.85,34.77,42.82,26.76,15.6,2.61
1992-06-15,0.0,34.23,43.11,25.03,16.21,3.4
1992-06-16,0.0,35.12,43.98,25.6,13.81,3.08
1992-06-17,0.0,35.95,45.13,25.51,13.19,3.17
1992-06-18,0.0,36.0,45.06,25.92,11.89,3.07
1992-06-19,0.0,36.41,43.57,27.42,12.15,2.93
1992-06-20,0.0,36.09,44.14,25.95,13.77,3.16
1992-06-21,0.04,36.47,44.58,27.31,16.57,2.89
1992-06-22,8.49,34.09,40.12,28.35,30.21,2.32
1992-06-23,0.38,34.32,42.69,25.81,24.75,2.92
1992-06-24,0.72,34.5,43.5,23.94,19.15,3.29
1992-06-25,0.0,35.17,42.99,26.86,15.1,2.17
1992-06-26,0.0,35.7,44.61,26.24,12.81,2.35
1992-06-27,0.0,34.99,43.07,25.38,16.19,3.64
1992-06-28,0.2,35.49,43.03,26.65,23.13,2.7
1992-06-29,0.06,35.15,41.0,28.75,25.34,2.24
1992-06-30,0.0,34.49,41.21,28.21,23.35,2.77
1992-07-01,0.02,33.4,39.82,26.35,24.56,2.78
1992-07-02,4.82,31.51,38.1,24.44,36.35,2.91
1992-07-03,0.58,32.14,39.19,24.71,33.65,2.67
1992-07-04,0.0,33.2,40.62,24.83,24.27,2.26
1992-07-05,0.0,34.28,42.65,23.45,17.69,2.71
1992-07-06,0.0,36.16,44.48,25.5,14.53,2.18
1992-07-07,0.0,35.13,43.89,24.85,14.88,3.28
1992-07-08,0.0,35.81,44.88,26.19,16.97,2.98
1992-07-09,0.01,34.09,41.56,26.07,24.11,3.11
1992-07-10,4.88,33.25,39.41,27.48,34.92,1.83
1992-07-11,9.58,31.78,37.34,25.6,49.57,1.78
1992-07-12,0.09,32.45,38.26,26.37,47.22,1.39
1992-07-13,1.02,32.93,39.15,26.81,45.02,2.04
1992-07-14,39.02,31.0,35.3,26.21,54.7,1.2
1992-07-15,37.66,30.47,34.21,25.44,59.13,1.44
1992-07-16,5.34,31.48,37.44,24.59,55.47,2.12
1992-07-17,6.1,30.72,35.47,25.43,55.09,1.86
1992-07-18,8.9,29.86,34.19,24.48,58.87,1.49
1992-07-19,3.99,30.12,35.46,24.28,61.29,1.71
1992-07-20,2.17,29.68,34.31,24.79,65.62,2.44
1992-07-21,7.67,30.03,34.41,25.45,66.14,1.92
1992-07-22,4.45,27.02,29.58,24.63,80.83,3.13
1992-07-23,0.22,28.83,33.89,24.21,68.76,2.25
1992-07-24,3.08,29.76,35.76,24.65,66.13,2.22
1992-07-25,0.71,29.76,35.93,24.16,65.45,2.13
1992-07-26,6.09,30.55,35.94,24.84,61.45,1.79
1992-07-27,0.77,30.78,35.73,25.29,61.05,1.67
1992-07-28,0.22,31.6,36.94,25.69,59.17,1.82
1992-07-29,1.73,31.48,37.0,26.25,59.35,2.14
1992-07-30,4.4,30.67,35.94,25.19,58.8,2.36
1992-07-31,4.77,30.78,35.86,25.06,58.76,1.45
1992-08-01,0.45,31.71,37.61,25.32,57.89,1.63
1992-08-02,0.0,32.18,38.25,26.74,55.29,1.71
1992-08-03,22.2,29.15,33.76,25.56,70.64,3.28
1992-08-04,37.27,27.31,31.95,23.56,79.66,3.28
1992-08-05,4.63,26.31,29.22,23.69,82.5,2.63
1992-08-06,1.34,27.99,33.59,22.26,69.36,1.73
1992-08-07,1.19,29.71,34.73,24.09,62.68,1.67
1992-08-08,6.77,28.9,33.41,24.55,69.7,3.12
1992-08-09,65.72,27.12,30.66,23.97,78.86,2.86
1992-08-10,0.02,27.44,32.73,22.64,73.9,2.02
1992-08-11,1.13,28.53,33.41,23.23,65.46,1.4
1992-08-12,0.14,28.96,33.73,22.64,66.14,1.51
1992-08-13,0.0,29.62,34.49,24.78,67.56,1.83
1992-08-14,0.63,29.89,34.87,24.85,64.34,1.54
1992-08-15,0.33,30.46,35.3,25.03,62.57,1.8
1992-08-16,2.8,30.04,35.14,25.4,65.99,1.76
1992-08-17,7.5,28.72,32.97,24.92,71.34,1.95
1992-08-18,13.31,28.33,32.01,24.05,71.4,0.93
1992-08-19,1.2,28.85,33.53,23.87,65.46,1.41
1992-08-20,12.09,28.36,33.53,22.48,67.24,1.94
1992-08-21,0.0,28.75,33.7,23.41,65.87,1.66
1992-08-22,0.0,29.8,34.53,24.15,60.1,2.04
1992-08-23,0.0,30.18,36.4,24.05,57.51,2.21
1992-08-24,0.0,29.88,36.1,23.7,60.24,1.89
1992-08-25,0.04,30.15,36.1,24.51,62.79,2.58
1992-08-26,0.02,30.13,36.42,24.36,63.05,2.03
1992-08-27,1.33,29.12,35.17,23.61,63.12,2.07
1992-08-28,15.4,28.67,33.81,23.54,66.65,1.68
1992-08-29,1.45,29.36,35.39,23.5,59.67,1.91
1992-08-30,0.0,30.36,36.54,23.28,53.9,1.76
1992-08-31,0.0,31.73,37.75,24.41,49.79,1.87
1992-09-01,0.03,31.95,37.63,25.88,51.35,1.67
1992-09-02,0.0,30.5,36.63,24.8,58.74,1.94
1992-09-03,34.06,29.78,34.27,25.82,63.14,1.55
1992-09-04,0.28,27.01,32.32,22.82,70.89,2.25
1992-09-05,0.4,28.08,34.17,22.29,63.61,1.57
1992-09-06,0.06,28.98,34.14,23.53,60.52,2.0
1992-09-07,0.86,27.77,32.6,23.06,67.59,2.43
1992-09-08,1.76,26.72,31.46,22.92,70.98,3.24
1992-09-09,48.47,24.22,27.84,20.71,86.82,3.86
1992-09-10,92.6,24.24,28.36,20.92,84.44,2.07
1992-09-11,0.56,24.35,29.16,19.85,74.94,2.05
1992-09-12,0.84,25.16,29.93,20.01,67.63,1.62
1992-09-13,0.0,25.88,30.47,21.38,65.65,1.25
1992-09-14,1.45,25.25,29.93,20.95,72.64,1.96
1992-09-15,2.35,25.29,29.69,20.99,72.37,1.74
1992-09-16,0.38,25.24,30.13,20.93,68.29,1.89
1992-09-17,2.93,24.2,28.87,18.97,66.37,1.72
1992-09-18,0.41,24.15,29.03,18.45,67.11,2.13
1992-09-19,0.0,23.93,29.12,18.67,66.02,1.91
1992-09-20,0.0,23.72,29.12,17.56,62.95,2.24
1992-09-21,0.0,24.44,30.37,17.91,58.54,2.38
1992-09-22,0.0,24.78,31.34,18.92,54.05,2.08
1992-09-23,0.0,25.3,31.67,18.51,45.91,1.84
1992-09-24,0.0,24.88,31.72,17.53,48.02,1.75
1992-09-25,0.0,24.16,31.11,17.36,49.55,2.34
1992-09-26,0.0,24.21,31.06,17.58,49.95,2.05
1992-09-27,0.0,23.91,30.73,18.14,51.3,1.87
1992-09-28,0.0,23.98,30.55,17.6,49.6,1.86
1992-09-29,0.0,23.8,30.62,17.41,51.42,1.96
1992-09-30,0.0,24.0,31.49,17.26,54.86,2.76
1992-10-01,0.0,24.12,31.78,17.93,54.44,3.11
1992-10-02,1.85,23.73,31.27,17.46,52.73,3.26
1992-10-03,0.8,24.1,31.84,17.11,52.84,2.46
1992-10-04,2.48,23.95,31.82,16.86,51.85,2.63
1992-10-05,0.0,23.18,30.31,17.27,53.95,3.44
1992-10-06,4.91,22.2,27.79,17.37,58.4,3.01
1992-10-07,0.0,21.6,29.45,15.0,57.61,2.7
1992-10-08,0.0,23.96,30.26,18.74,46.35,1.83
1992-10-09,0.0,23.4,30.46,16.71,50.06,1.87
1992-10-10,0.0,23.71,31.64,16.91,48.39,2.53
1992-10-11,0.0,24.16,32.01,16.76,45.28,1.82
1992-10-12,0.0,24.09,31.77,17.35,43.87,2.2
1992-10-13,0.0,23.36,31.13,16.11,41.73,2.21
1992-10-14,0.0,23.85,32.12,16.67,36.88,1.92
1992-10-15,0.0,22.97,32.01,15.45,40.13,2.31
1992-10-16,0.0,22.99,31.39,16.23,41.08,2.08
1992-10-17,0.0,21.9,30.84,15.18,46.29,3.53
1992-10-18,0.0,22.19,30.41,15.92,49.74,4.52
1992-10-19,0.02,22.33,29.84,16.08,51.49,2.3
1992-10-20,3.81,21.66,30.13,14.41,45.71,3.06
1992-10-21,0.0,22.14,29.6,14.81,39.56,1.84
1992-10-22,0.0,22.3,29.58,16.0,39.37,2.17
1992-10-23,0.0,21.14,29.08,12.91,35.75,2.38
1992-10-24,0.0,19.63,29.55,12.55,38.91,3.19
1992-10-25,0.0,20.18,28.37,13.21,36.79,2.52
1992-10-26,0.0,20.23,28.89,12.95,36.53,2.7
1992-10-27,0.0,20.29,28.95,13.3,34.73,2.62
1992-10-28,0.0,20.26,29.53,12.59,34.69,2.47
1992-10-29,0.0,19.98,29.0,12.88,34.9,2.21
1992-10-30,0.0,20.45,28.23,14.19,33.3,1.85
1992-10-31,0.0,20.08,28.35,13.16,34.67,2.02
1992-11-01,0.0,19.95,28.77,12.15,37.65,2.08
1992-11-02,0.0,20.23,28.65,13.65,43.21,2.15
1992-11-03,0.0,20.35,28.02,14.21,39.81,2.1
1992-11-04,0.0,20.49,27.65,15.22,33.47,1.87
1992-11-05,0.0,18.53,26.79,10.2,36.49,2.58
1992-11-06,0.0,16.91,26.46,10.3,37.25,2.94
1992-11-07,0.0,17.6,26.59,11.06,27.32,2.75
1992-11-08,0.0,18.6,27.74,11.65,22.3,2.01
1992-11-09,0.0,18.27,26.83,12.65,23.15,2.06
1992-11-10,0.0,18.69,27.89,12.12,24.99,2.47
1992-11-11,0.0,18.33,26.33,13.18,26.88,1.88
1992-11-12,0.0,18.25,27.28,12.04,29.35,2.19
1992-11-13,0.0,18.88,27.62,11.51,28.66,1.95
1992-11-14,0.0,19.17,27.67,12.11,28.04,1.77
1992-11-15,0.0,18.74,26.68,11.51,30.15,2.04
1992-11-16,0.0,18.38,26.25,13.19,35.69,1.92
1992-11-17,0.0,17.85,23.4,13.56,42.31,2.88
1992-11-18,0.0,18.44,25.04,13.09,46.0,1.82
1992-11-19,4.59,15.78,21.81,10.39,65.16,2.48
1992-11-20,33.75,12.82,18.1,8.88,74.02,1.89
1992-11-21,1.76,13.54,20.43,7.61,49.28,2.31
1992-11-22,0.0,13.93,21.38,9.2,53.22,2.28
1992-11-23,0.0,13.0,22.48,7.46,47.87,3.26
1992-11-24,0.0,13.3,22.19,8.33,40.02,2.64
1992-11-25,0.0,14.74,23.36,9.24,35.36,2.04
1992-11-26,0.0,13.49,22.22,8.93,42.37,2.68
1992-11-27,0.0,13.96,20.22,10.23,39.68,1.81
1992-11-28,0.0,14.42,21.73,9.85,43.31,1.67
1992-11-29,0.0,14.52,23.07,10.07,45.52,2.69
1992-11-30,0.0,14.69,23.69,9.94,45.48,2.28
1992-12-01,0.0,15.09,22.99,10.1,43.66,1.86
1992-12-02,0.0,14.23,22.87,8.24,48.06,2.35
1992-12-03,0.0,14.16,21.39,9.57,50.62,2.49
1992-12-04,0.0,12.84,21.15,7.8,55.94,2.53
1992-12-05,0.0,14.58,21.7,8.81,43.19,1.81
1992-12-06,0.0,12.99,17.35,9.84,45.82,1.91
1992-12-07,0.0,14.19,22.83,10.57,44.28,2.06
1992-12-08,0.0,14.69,21.91,10.87,47.18,2.17
1992-12-09,0.0,14.46,22.74,9.26,48.31,2.67
1992-12-10,0.0,13.94,20.33,8.94,42.37,2.28
1992-12-11,0.0,12.03,14.63,8.72,56.09,2.91
1992-12-12,0.84,11.82,20.11,6.72,60.03,2.6
1992-12-13,7.25,10.98,20.73,5.14,53.01,3.14
1992-12-14,0.0,12.41,22.28,5.2,37.12,2.99
1992-12-15,0.0,15.15,22.89,10.16,36.33,1.9
1992-12-16,0.0,14.49,20.65,10.28,41.06,1.44
1992-12-17,0.0,13.84,21.78,9.25,42.77,2.28
1992-12-18,0.0,14.22,21.03,9.97,43.47,1.58
1992-12-19,0.0,13.01,19.51,8.6,47.76,2.03
1992-12-20,0.0,13.53,22.09,9.23,50.93,2.81
1992-12-21,0.0,13.06,21.16,8.01,51.57,2.55
1992-12-22,0.0,13.27,22.77,8.39,46.73,3.21
1992-12-23,0.0,15.91,23.47,11.0,38.31,1.57
1992-12-24,0.01,15.23,22.02,10.91,46.93,2.81
1992-12-25,0.0,14.06,22.58,8.96,51.41,2.71
1992-12-26,0.0,14.24,21.57,8.28,47.72,2.28
1992-12-27,0.0,12.87,20.88,7.43,49.43,2.43
1992-12-28,0.0,11.91,20.33,6.22,48.66,3.1
1992-12-29,0.0,12.8,17.15,8.71,48.62,2.43
1992-12-30,0.0,15.2,22.29,10.76,52.56,2.45
1992-12-31,0.03,12.74,15.73,10.7,70.87,4.62
1993-01-01,0.26,14.86,21.02,10.93,66.58,1.98
1993-01-02,1.04,13.67,18.96,8.89,73.57,2.26
1993-01-03,0.88,12.42,19.8,7.75,65.39,2.72
1993-01-04,0.0,9.33,16.18,5.25,55.22,2.78
1993-01-05,0.0,10.41,19.38,4.63,49.65,2.37
1993-01-06,0.39,7.07,11.03,4.77,82.71,3.37
1993-01-07,7.42,7.53,13.05,3.77,75.67,3.06
1993-01-08,0.05,6.66,13.07,2.26,62.64,2.02
1993-01-09,1.68,7.88,13.97,2.7,45.89,1.82
1993-01-10,0.01,6.6,10.88,3.98,74.46,2.53
1993-01-11,0.41,8.37,15.45,2.7,71.42,1.86
1993-01-12,1.25,8.97,17.34,3.68,67.88,2.34
1993-01-13,0.0,8.68,16.38,3.63,45.26,2.6
1993-01-14,0.0,8.62,16.95,3.18,37.94,2.57
1993-01-15,0.36,6.67,12.06,3.95,57.74,3.59
1993-01-16,8.59,7.58,10.99,4.95,87.5,3.58
1993-01-17,0.57,7.57,15.07,2.19,70.05,2.67
1993-01-18,2.18,8.95,15.62,4.71,50.28,1.54
1993-01-19,0.0,9.48,16.78,4.22,42.93,1.76
1993-01-20,0.06,6.71,14.0,1.79,49.85,2.69
1993-01-21,0.82,6.56,15.45,0.4,46.47,2.72
1993-01-22,0.0,8.03,16.23,2.62,40.66,2.28
1993-01-23,0.0,9.28,17.03,4.41,36.35,2.14
1993-01-24,0.0,9.43,18.05,3.81,38.58,2.38
1993-01-25,0.0,10.39,19.57,3.95,37.16,2.61
1993-01-26,0.0,10.5,19.99,4.65,40.63,3.26
1993-01-27,0.0,12.0,23.76,4.0,36.6,3.64
1993-01-28,0.0,12.79,20.79,6.92,38.42,2.67
1993-01-29,0.0,13.02,21.32,5.13,37.37,2.73
1993-01-30,0.0,13.34,20.87,5.75,41.97,2.47
1993-01-31,0.0,12.28,22.37,5.67,48.81,3.25
1993-02-01,0.0,13.53,22.15,8.09,37.45,2.88
1993-02-02,0.0,14.64,22.74,9.47,39.92,2.85
1993-02-03,0.0,15.29,24.48,10.06,43.09,2.4
1993-02-04,0.0,15.08,24.93,9.33,44.91,2.97
1993-02-05,0.0,16.27,24.24,10.82,44.9,3.92
1993-02-06,0.0,17.8,27.58,10.67,43.01,3.67
1993-02-07,0.0,18.24,27.72,13.17,43.6,3.4
1993-02-08,0.0,19.37,30.75,12.08,35.29,4.23
1993-02-09,0.38,20.62,29.84,14.79,33.44,2.99
1993-02-10,8.95,18.9,28.4,12.25,42.12,3.09
1993-02-11,0.0,18.7,27.08,13.29,39.81,3.12
1993-02-12,0.0,19.1,27.85,12.44,42.37,2.72
1993-02-13,0.0,17.87,28.29,10.97,41.49,3.54
1993-02-14,0.0,17.19,26.85,10.98,39.78,3.75
1993-02-15,0.0,16.94,25.32,11.96,46.76,2.7
1993-02-16,0.0,18.0,27.56,10.89,42.65,4.47
1993-02-17,0.52,15.35,23.53,8.84,34.39,2.61
1993-02-18,8.17,13.26,22.86,6.84,32.89,2.97
1993-02-19,0.0,12.19,21.35,3.59,28.47,3.05
1993-02-20,0.0,12.31,20.74,5.13,24.45,2.2
1993-02-21,0.0,10.99,20.91,2.7,28.59,2.46
1993-02-22,0.0,11.23,19.19,4.27,35.18,2.44
1993-02-23,0.0,12.62,20.1,6.89,44.95,1.94
1993-02-24,0.09,10.31,13.38,8.26,69.25,3.5
1993-02-25,13.68,10.63,13.73,8.0,84.54,4.19
1993-02-26,7.5,13.63,19.16,9.82,68.0,1.54
1993-02-27,0.8,12.77,18.13,8.14,62.97,1.91
1993-02-28,0.0,13.31,19.89,8.73,61.0,1.51
1993-03-01,0.0,13.83,21.89,7.77,54.54,2.22
1993-03-02,0.0,13.48,20.62,8.45,54.61,2.45
1993-03-03,0.12,12.68,18.4,9.29,58.66,2.44
1993-03-04,0.0,14.44,24.04,7.16,46.97,3.51
1993-03-05,2.99,16.09,24.03,9.52,44.25,2.89
1993-03-06,0.0,17.05,25.39,10.36,44.49,2.69
1993-03-07,0.58,17.2,26.78,10.56,49.13,3.37
1993-03-08,0.0,20.01,27.57,14.0,43.24,2.5
1993-03-09,0.0,19.69,28.22,14.7,49.1,2.74
1993-03-10,0.02,19.26,25.95,13.87,51.59,4.23
1993-03-11,19.14,17.53,22.83,13.29,58.98,8.95
1993-03-12,32.19,15.78,20.98,12.41,78.28,5.37
1993-03-13,4.38,14.74,21.58,10.7,71.85,4.4
1993-03-14,6.26,13.74,20.05,8.87,67.58,2.84
1993-03-15,0.01,13.34,21.35,6.98,58.33,2.75
1993-03-16,0.0,14.23,22.4,7.59,47.56,3.19
1993-03-17,0.0,15.55,24.46,7.83,45.41,2.78
1993-03-18,0.0,15.22,23.0,8.92,45.55,2.96
1993-03-19,0.0,15.04,24.46,6.67,44.59,2.99
1993-03-20,0.14,13.22,21.06,7.9,52.79,3.51
1993-03-21,0.0,15.11,22.39,8.83,53.45,2.62
1993-03-22,3.45,14.8,17.58,12.05,61.71,4.15
1993-03-23,1.8,15.66,21.95,12.36,70.97,6.59
1993-03-24,33.68,14.46,19.91,6.64,63.01,6.53
1993-03-25,0.95,13.69,22.16,5.43,44.1,2.91
1993-03-26,3.07,13.79,21.15,8.47,45.22,2.62
1993-03-27,0.0,13.81,22.42,5.83,46.05,2.71
1993-03-28,0.42,16.16,23.84,8.36,40.04,2.51
1993-03-29,0.0,16.86,25.43,9.02,41.91,2.8
1993-03-30,0.0,17.13,24.85,10.61,47.24,3.21
1993-03-31,0.0,17.46,25.74,9.77,47.85,2.88
1993-04-01,0.0,17.56,26.22,10.0,43.72,3.02
1993-04-02,0.0,16.78,24.48,11.12,44.11,2.75
1993-04-03,0.0,17.44,25.59,9.34,44.72,2.76
1993-04-04,0.0,20.71,28.48,14.08,39.26,2.59
1993-04-05,0.0,20.58,29.45,11.76,41.52,2.89
1993-04-06,0.0,21.73,30.04,13.62,43.32,2.94
1993-04-07,0.0,23.34,29.87,18.15,41.53,1.53
1993-04-08,3.6,22.53,30.17,15.78,49.05,2.38
1993-04-09,1.97,22.73,30.87,14.28,48.23,2.37
1993-04-10,0.0,24.87,32.3,19.33,38.93,2.05
1993-04-11,0.42,23.21,29.08,17.93,44.96,2.07
1993-04-12,0.26,23.37,31.4,15.54,49.88,2.65
1993-04-13,0.13,22.64,29.43,17.28,51.28,2.98
1993-04-14,0.05,20.5,25.06,16.78,66.63,3.13
1993-04-15,5.31,19.79,25.03,15.82,69.23,3.84
1993-04-16,2.71,20.67,29.21,12.97,48.52,4.2
1993-04-17,3.67,23.01,32.11,13.62,42.94,3.15
1993-04-18,0.0,25.05,34.71,15.6,35.8,3.24
1993-04-19,0.0,26.5,35.34,17.09,31.1,2.92
1993-04-20,0.0,26.14,36.17,16.7,35.57,3.16
1993-04-21,0.0,26.78,35.48,17.53,37.56,2.84
1993-04-22,0.01,27.32,36.24,19.71,37.96,2.95
1993-04-23,2.95,27.24,36.29,18.37,40.61,3.1
1993-04-24,0.0,28.93,37.78,20.32,37.4,2.48
1993-04-25,0.0,29.87,39.34,20.21,35.41,2.71
1993-04-26,0.0,29.48,38.92,21.18,35.94,3.25
1993-04-27,0.32,29.72,39.5,20.91,36.0,3.16
1993-04-28,0.0,29.98,38.41,22.28,35.95,2.65
1993-04-29,0.0,30.6,40.22,22.42,34.2,3.5
1993-04-30,0.0,31.32,40.4,22.84,31.69,3.02
1993-05-01,2.08,30.88,39.28,23.4,31.87,3.34
1993-05-02,5.19,30.48,39.26,22.27,38.52,2.74
1993-05-03,0.01,30.36,39.97,21.6,31.69,2.93
1993-05-04,0.12,30.65,40.41,20.93,24.04,3.36
1993-05-05,0.0,31.65,41.0,21.74,19.93,3.32
1993-05-06,0.0,32.26,41.4,23.16,21.79,3.52
1993-05-07,0.0,33.93,42.9,25.2,20.68,2.73
1993-05-08,0.0,32.91,40.98,25.89,19.95,3.6
1993-05-09,0.0,30.56,37.55,23.2,20.65,4.58
1993-05-10,0.29,28.28,36.26,21.53,23.76,5.02
1993-05-11,4.72,25.2,34.27,17.32,24.85,3.03
1993-05-12,0.0,25.54,35.42,16.69,15.99,3.07
1993-05-13,0.0,27.74,37.59,16.42,12.18,3.29
1993-05-14,0.0,31.2,40.42,19.56,12.03,2.9
1993-05-15,0.0,31.23,39.1,23.46,21.04,4.66
1993-05-16,0.18,29.84,37.94,22.9,23.68,2.25
1993-05-17,0.42,29.88,37.47,22.97,21.72,3.25
1993-05-18,0.18,28.64,36.56,20.33,24.64,3.23
1993-05-19,0.03,29.55,38.62,20.39,16.28,3.2
1993-05-20,0.0,31.05,40.12,20.31,14.11,3.13
1993-05-21,0.0,33.03,42.29,22.48,13.22,2.93
1993-05-22,0.0,34.14,42.48,27.24,15.51,2.54
1993-05-23,0.0,34.78,43.95,25.56,16.55,3.36
1993-05-24,0.0,35.68,44.14,26.52,15.19,3.02
1993-05-25,0.0,37.47,45.48,29.29,15.86,2.73
1993-05-26,0.0,36.27,44.78,28.05,14.01,3.08
1993-05-27,0.04,36.65,45.84,27.19,12.44,3.16
1993-05-28,0.0,37.11,44.99,27.57,10.77,2.46
1993-05-29,0.01,35.45,42.99,26.66,14.21,4.2
1993-05-30,0.26,34.48,41.62,26.69,17.6,2.93
1993-05-31,12.26,27.87,33.13,25.06,40.42,2.81
1993-06-01,0.0,29.5,36.83,21.28,36.51,2.56
1993-06-02,10.16,30.11,37.04,23.01,38.3,2.3
1993-06-03,0.26,30.72,38.52,23.18,36.69,2.78
1993-06-04,0.03,31.82,39.94,22.12,30.94,2.24
1993-06-05,0.0,33.01,41.01,25.09,29.68,2.98
1993-06-06,0.0,34.46,43.53,25.26,24.29,3.08
1993-06-07,0.0,35.65,44.64,25.64,19.42,2.88
1993-06-08,0.0,35.7,44.94,25.76,16.12,3.45
1993-06-09,0.0,36.44,45.6,27.28,13.68,2.98
1993-06-10,0.0,36.81,46.36,25.77,9.63,2.76
1993-06-11,0.0,37.95,47.11,26.02,8.05,2.45
1993-06-12,0.0,38.11,47.13,26.5,8.66,2.58
1993-06-13,0.0,37.51,46.06,27.66,13.64,3.58
1993-06-14,0.0,36.8,43.81,29.8,22.89,3.13
1993-06-15,2.39,34.53,39.99,29.29,28.88,3.14
1993-06-16,16.34,32.03,38.19,26.16,46.13,2.34
